,Sn,Bi,In,Ti,Y
0,1.0,0.0,0.0,0.0,23.148236759805116
1,0.9883720930232549,0.0,0.0,0.16666666666666666,23.119563206147582
2,0.9767441860465116,0.0,0.0,0.33333333333333326,22.8073226153883
3,0.9651162790697665,0.0,0.0,0.5,22.253406653903316
4,0.9534883720930232,0.0,0.0,0.6666666666666666,21.536079155069118
5,0.9418604651162799,0.0,0.0,0.8333333333333333,20.75181919334821
6,0.9302325581395348,0.0,0.0,1.0,19.994101306842136
7,0.9883720930232549,0.025000000000000022,0.0,0.0,23.08488487892236
8,0.9767441860465116,0.025000000000000022,0.0,0.16666666666666666,23.045107429654855
9,0.9651162790697665,0.025000000000000022,0.0,0.33333333333333326,22.723168739464224
10,0.9534883720930232,0.025000000000000022,0.0,0.5,22.162133020692032
11,0.9418604651162799,0.025000000000000022,0.0,0.6666666666666666,21.44125852374069
12,0.9302325581395348,0.025000000000000022,0.0,0.8333333333333333,20.657611503916527
13,0.9186046511627914,0.025000000000000022,0.0,1.0,19.90469239708558
14,0.9767441860465116,0.04999999999999999,0.0,0.0,23.007672633704214
15,0.9651162790697665,0.04999999999999999,0.0,0.16666666666666666,22.956427850604207
16,0.9534883720930232,0.04999999999999999,0.0,0.33333333333333326,22.6250772006956
17,0.9418604651162799,0.04999999999999999,0.0,0.5,22.05780932250523
18,0.9302325581395348,0.04999999999999999,0.0,0.6666666666666666,21.33475255132494
19,0.9186046511627914,0.04999999999999999,0.0,0.8333333333333333,20.55338828435422
20,0.9069767441860463,0.04999999999999999,0.0,1.0,19.807058357889506
21,0.9651162790697665,0.07500000000000007,0.0,0.0,22.91662154765151
22,0.9534883720930232,0.07500000000000007,0.0,0.16666666666666666,22.85358245830217
23,0.9418604651162799,0.07500000000000007,0.0,0.33333333333333326,22.51314431507698
24,0.9302325581395348,0.07500000000000007,0.0,0.5,21.94056694739829
25,0.9186046511627914,0.07500000000000007,0.0,0.6666666666666666,21.21671961426511
26,0.9069767441860463,0.07500000000000007,0.0,0.8333333333333333,20.43932336416962
27,0.895348837209303,0.07500000000000007,0.0,1.0,19.701375583584866
28,0.9534883720930232,0.09999999999999998,0.0,0.0,22.811830576987923
29,0.9418604651162799,0.09999999999999998,0.0,0.16666666666666666,22.736709435922254
30,0.9302325581395348,0.09999999999999998,0.0,0.33333333333333326,22.387545807485846
31,0.9186046511627914,0.09999999999999998,0.0,0.5,21.810612520212974
32,0.9069767441860463,0.09999999999999998,0.0,0.6666666666666666,21.087386348272826
33,0.895348837209303,0.09999999999999998,0.0,0.8333333333333333,20.315649920942246
34,0.8837209302325579,0.09999999999999998,0.0,1.0,19.587869956917874
35,0.9418604651162799,0.125,0.0,0.0,22.69347712402169
36,0.9302325581395348,0.125,0.0,0.16666666666666666,22.60602796312969
37,0.9186046511627914,0.125,0.0,0.33333333333333326,22.24853734991179
38,0.9069767441860463,0.125,0.0,0.5,21.668228159879618
39,0.895348837209303,0.125,0.0,0.6666666666666666,20.94704764639247
40,0.8837209302325579,0.125,0.0,0.8333333333333333,20.182660271645965
41,0.8720930232558128,0.125,0.0,1.0,19.4668165036418
42,0.9302325581395348,0.15000000000000002,0.0,0.0,22.561817412940574
43,0.9186046511627914,0.15000000000000002,0.0,0.16666666666666666,22.46183835507998
44,0.9069767441860463,0.15000000000000002,0.0,0.33333333333333326,22.096454439377275
45,0.895348837209303,0.15000000000000002,0.0,0.5,21.51377110827902
46,0.8837209302325579,0.15000000000000002,0.0,0.6666666666666666,20.796066084604018
47,0.8720930232558128,0.15000000000000002,0.0,0.8333333333333333,20.04070516456038
48,0.8604651162790695,0.15000000000000002,0.0,1.0,19.338538629612167
49,0.9186046511627914,0.17499999999999993,0.0,0.0,22.417186210663967
50,0.9069767441860463,0.17499999999999993,0.0,0.16666666666666666,22.30452152222008
51,0.895348837209303,0.17499999999999993,0.0,0.33333333333333326,21.931711602587505
52,0.8837209302325579,0.17499999999999993,0.0,0.5,21.347672720738856
53,0.8720930232558128,0.17499999999999993,0.0,0.6666666666666666,20.634870768096402
54,0.8604651162790695,0.17499999999999993,0.0,0.8333333333333333,19.890192567624847
55,0.8488372093023244,0.17499999999999993,0.0,1.0,19.203406938394494
56,0.9069767441860463,0.19999999999999996,0.0,0.0,22.259995882357217
