,Sn,Bi,In,Ti,Y
0,1.0,0.0,0.0,0.0,79.046522087882
1,0.9883720930232549,0.0,0.0,0.16666666666666666,78.72270536527523
2,0.9767441860465116,0.0,0.0,0.33333333333333326,78.81181681111995
3,0.9651162790697665,0.0,0.0,0.5,79.26434589999414
4,0.9534883720930232,0.0,0.0,0.6666666666666666,79.9424104069162
5,0.9418604651162799,0.0,0.0,0.8333333333333333,80.68602757705551
6,0.9302325581395348,0.0,0.0,1.0,81.36524857948652
7,0.9883720930232549,0.025000000000000022,0.0,0.0,78.85598118459343
8,0.9767441860465116,0.025000000000000022,0.0,0.16666666666666666,78.51436762414848
9,0.9651162790697665,0.025000000000000022,0.0,0.33333333333333326,78.60694457565539
10,0.9534883720930232,0.025000000000000022,0.0,0.5,79.08216431279102
11,0.9418604651162799,0.025000000000000022,0.0,0.6666666666666666,79.79540744977635
12,0.9302325581395348,0.025000000000000022,0.0,0.8333333333333333,80.57836921348009
13,0.9186046511627914,0.025000000000000022,0.0,1.0,81.29391754824464
14,0.9767441860465116,0.04999999999999999,0.0,0.0,78.67237650045861
15,0.9651162790697665,0.04999999999999999,0.0,0.16666666666666666,78.31339780102934
16,0.9534883720930232,0.04999999999999999,0.0,0.33333333333333326,78.4091341794503
17,0.9418604651162799,0.04999999999999999,0.0,0.5,78.90619016926709
18,0.9302325581395348,0.04999999999999999,0.0,0.6666666666666666,79.65348562883976
19,0.9186046511627914,0.04999999999999999,0.0,0.8333333333333333,80.47461662651202
20,0.9069767441860463,0.04999999999999999,0.0,1.0,81.22540133082197
21,0.9651162790697665,0.07500000000000007,0.0,0.0,78.49783071081899
22,0.9534883720930232,0.07500000000000007,0.0,0.16666666666666666,78.12210324265766
23,0.9418604651162799,0.07500000000000007,0.0,0.33333333333333326,78.22065394291876
24,0.9302325581395348,0.07500000000000007,0.0,0.5,78.73845941215083
25,0.9186046511627914,0.07500000000000007,0.0,0.6666666666666666,79.51832351383803
26,0.9069767441860463,0.07500000000000007,0.0,0.8333333333333333,80.3760419287066
27,0.895348837209303,0.07500000000000007,0.0,1.0,81.16058229610326
28,0.9534883720930232,0.09999999999999998,0.0,0.0,78.33449563180217
29,0.9418604651162799,0.09999999999999998,0.0,0.16666666666666666,77.94282746853347
30,0.9302325581395348,0.09999999999999998,0.0,0.33333333333333326,78.04381362659703
31,0.9186046511627914,0.09999999999999998,0.0,0.5,78.5810509859276
32,0.9069767441860463,0.09999999999999998,0.0,0.6666666666666666,79.39163940077383
33,0.895348837209303,0.09999999999999998,0.0,0.8333333333333333,80.28394951792704
34,0.8837209302325579,0.09999999999999998,0.0,1.0,81.10036574940824
35,0.9418604651162799,0.125,0.0,0.0,78.18451840110974
36,0.9302325581395348,0.125,0.0,0.16666666666666666,77.7779139620423
37,0.9186046511627914,0.125,0.0,0.33333333333333326,77.88092945141474
38,0.9069767441860463,0.125,0.0,0.5,78.43605594368988
39,0.895348837209303,0.125,0.0,0.6666666666666666,79.27516613121193
40,0.8837209302325579,0.125,0.0,0.8333333333333333,80.19965709579328
41,0.8720930232558128,0.125,0.0,1.0,81.04566677365892
42,0.9302325581395348,0.15000000000000002,0.0,0.0,78.0500055038132
43,0.9186046511627914,0.15000000000000002,0.0,0.16666666666666666,77.6296675276805
44,0.9069767441860463,0.15000000000000002,0.0,0.33333333333333326,77.73428658480574
45,0.895348837209303,0.15000000000000002,0.0,0.5,78.30554411898554
46,0.8837209302325579,0.15000000000000002,0.0,0.6666666666666666,79.1706237673958
47,0.8720930232558128,0.15000000000000002,0.0,0.8333333333333333,80.1244749752029
48,0.8604651162790695,0.15000000000000002,0.0,1.0,80.99739584664468
49,0.9186046511627914,0.17499999999999993,0.0,0.0,77.93298537771622
50,0.9069767441860463,0.17499999999999993,0.0,0.16666666666666666,77.50031398357952
51,0.895348837209303,0.17499999999999993,0.0,0.33333333333333326,77.60609981409587
52,0.8837209302325579,0.17499999999999993,0.0,0.5,78.19152897935354
53,0.8720930232558128,0.17499999999999993,0.0,0.6666666666666666,79.07969061108325
54,0.8604651162790695,0.17499999999999993,0.0,0.8333333333333333,80.05968403655943
55,0.8488372093023244,0.17499999999999993,0.0,1.0,80.95644348011123
56,0.9069767441860463,0.19999999999999996,0.0,0.0,77.83537041824012
57,0.895348837209303,0.19999999999999996,0.0,0.16666666666666666,77.39195905279665
58,0.8837209302325579,0.19999999999999996,0.0,0.33333333333333326,77.49847322451791
59,0.8720930232558128,0.19999999999999996,0.0,0.5,78.0959313687392
60,0.8604651162790695,0.19999999999999996,0.0,0.6666666666666666,79.00397313282633
