,Sn,Bi,In,Ti,Y
0,1.0,0.0,0.0,0.0,63.27797851137703
1,0.9883720930232549,0.0,0.0,0.16666666666666666,62.695595899535576
2,0.9767441860465116,0.0,0.0,0.33333333333333326,62.93380240190801
3,0.9651162790697665,0.0,0.0,0.5,63.974943634897414
4,0.9534883720930232,0.0,0.0,0.6666666666666666,65.70320413881352
5,0.9418604651162799,0.0,0.0,0.8333333333333333,67.92577488721581
6,0.9302325581395348,0.0,0.0,1.0,70.40814180936258
7,0.9883720930232549,0.025000000000000022,0.0,0.0,63.16522695140209
8,0.9767441860465116,0.025000000000000022,0.0,0.16666666666666666,62.5990087463482
9,0.9651162790697665,0.025000000000000022,0.0,0.33333333333333326,62.861561072175036
10,0.9534883720930232,0.025000000000000022,0.0,0.5,63.93298504689146
11,0.9418604651162799,0.025000000000000022,0.0,0.6666666666666666,65.69422573840329
12,0.9302325581395348,0.025000000000000022,0.0,0.8333333333333333,67.94880617963342
13,0.9186046511627914,0.025000000000000022,0.0,1.0,70.45878483175149
14,0.9767441860465116,0.04999999999999999,0.0,0.0,63.08992012930452
15,0.9651162790697665,0.04999999999999999,0.0,0.16666666666666666,62.541864122552354
16,0.9534883720930232,0.04999999999999999,0.0,0.33333333333333326,62.829351870522316
17,0.9418604651162799,0.04999999999999999,0.0,0.5,63.93019052631867
18,0.9302325581395348,0.04999999999999999,0.0,0.6666666666666666,65.722193152107
19,0.9186046511627914,0.04999999999999999,0.0,0.8333333333333333,68.00545746372885
20,0.9069767441860463,0.04999999999999999,0.0,1.0,70.5389487702977
21,0.9651162790697665,0.07500000000000007,0.0,0.0,63.053303057324044
22,0.9534883720930232,0.07500000000000007,0.0,0.16666666666666666,62.52540899847882
23,0.9418604651162799,0.07500000000000007,0.0,0.33333333333333326,62.838369727049425
24,0.9302325581395348,0.07500000000000007,0.0,0.5,63.967654440022606
25,0.9186046511627914,0.07500000000000007,0.0,0.6666666666666666,65.78806286579821
26,0.9069767441860463,0.07500000000000007,0.0,0.8333333333333333,68.09652491152784
27,0.895348837209303,0.07500000000000007,0.0,1.0,70.64926298654525
28,0.9534883720930232,0.09999999999999998,0.0,0.0,63.05647310869044
29,0.9418604651162799,0.09999999999999998,0.0,0.16666666666666666,62.55073401024464
30,0.9302325581395348,0.09999999999999998,0.0,0.33333333333333326,62.8896499888634
31,0.9186046511627914,0.09999999999999998,0.0,0.5,64.04631404427418
32,0.9069767441860463,0.09999999999999998,0.0,0.6666666666666666,65.8926421155762
33,0.895348837209303,0.09999999999999998,0.0,0.8333333333333333,68.22266782615569
34,0.8837209302325579,0.09999999999999998,0.0,1.0,70.79023562744112
35,0.9418604651162799,0.125,0.0,0.0,63.100369931014356
36,0.9302325581395348,0.125,0.0,0.16666666666666666,62.61876318535584
37,0.9186046511627914,0.125,0.0,0.33333333333333326,62.9840583596097
38,0.9069767441860463,0.125,0.0,0.5,64.16694001358464
39,0.895348837209303,0.125,0.0,0.6666666666666666,66.03658031373578
40,0.8837209302325579,0.125,0.0,0.8333333333333333,68.38440117694077
41,0.8720930232558128,0.125,0.0,1.0,70.96224737397561
42,0.9302325581395348,0.15000000000000002,0.0,0.0,63.18576621806184
43,0.9186046511627914,0.15000000000000002,0.0,0.16666666666666666,62.73024457963112
44,0.9069767441860463,0.15000000000000002,0.0,0.33333333333333326,63.12228177119971
45,0.895348837209303,0.15000000000000002,0.0,0.5,64.33012788870609
46,0.8837209302325579,0.15000000000000002,0.0,0.6666666666666666,66.2203613488671
47,0.8720930232558128,0.15000000000000002,0.0,0.8333333333333333,68.58208893662923
48,0.8604651162790695,0.15000000000000002,0.0,1.0,71.16554590034768
49,0.9186046511627914,0.17499999999999993,0.0,0.0,63.313259434650725
50,0.9069767441860463,0.17499999999999993,0.0,0.16666666666666666,62.88574192236385
51,0.895348837209303,0.17499999999999993,0.0,0.33333333333333326,63.30482028315748
52,0.8837209302325579,0.17499999999999993,0.0,0.5,64.53629053427886
53,0.8720930232558128,0.17499999999999993,0.0,0.6666666666666666,66.44429684269208
54,0.8604651162790695,0.17499999999999993,0.0,0.8333333333333333,68.81593829341152
55,0.8488372093023244,0.17499999999999993,0.0,1.0,71.40024110534893
56,0.9069767441860463,0.19999999999999996,0.0,0.0,63.48326458267013
57,0.895348837209303,0.19999999999999996,0.0,0.16666666666666666,63.08562735947637
58,0.8837209302325579,0.19999999999999996,0.0,0.33333333333333326,63.531980097675415
59,0.8720930232558128,0.19999999999999996,0.0,0.5,64.78565168935846
60,0.8604651162790695,0.19999999999999996,0.0,0.6666666666666666,66.70852043938115
61,0.8488372093023244,0.19999999999999996,0.0,0.8333333333333333,69.08599480417924
62,0.8372093023255811,0.19999999999999996,0.0,1.0,71.66630117211395
63,0.895348837209303,0.22499999999999998,0.0,0.0,63.696008088432656
64,0.8837209302325579,0.22499999999999998,0.0,0.16666666666666666,63.330075376176396
65,0.8720930232558128,0.22499999999999998,0.0,0.33333333333333326,63.8038677700723
66,0.8604651162790695,0.22499999999999998,0.0,0.5,65.07824068581682
67,0.8488372093023244,0.22499999999999998,0.0,0.6666666666666666,67.01298319530618
68,0.8372093023255811,0.22499999999999998,0.0,0.8333333333333333,69.39213854833238
69,0.8255813953488378,0.22499999999999998,0.0,1.0,71.96354950614293
70,0.8837209302325579,0.25,0.0,0.0,63.95152288279019
71,0.8720930232558128,0.25,0.0,0.16666666666666666,63.6190579713746
72,0.8604651162790695,0.25,0.0,0.33333333333333326,64.12038568496061
73,0.8488372093023244,0.25,0.0,0.5,65.41388840043896
74,0.8372093023255811,0.25,0.0,0.6666666666666666,67.35745012854339
75,0.8255813953488378,0.25,0.0,0.8333333333333333,69.7340813336075
76,0.8139534883720927,0.25,0.0,1.0,72.291662594624
77,0.8720930232558128,0.2749999999999999,0.0,0.0,64.24964473576104
78,0.8604651162790695,0.2749999999999999,0.0,0.16666666666666666,63.952341145951465
79,0.8488372093023244,0.2749999999999999,0.0,0.33333333333333326,64.48122885814271
80,0.8372093023255811,0.2749999999999999,0.0,0.5,65.79222449651145
81,0.8255813953488378,0.2749999999999999,0.0,0.6666666666666666,67.7414979780261
82,0.8139534883720927,0.2749999999999999,0.0,0.8333333333333333,70.11136499686938
83,0.8023255813953494,0.2749999999999999,0.0,1.0,72.65016882262996
84,0.8604651162790695,0.29999999999999993,0.0,0.0,64.59000989692379
85,0.8488372093023244,0.29999999999999993,0.0,0.16666666666666666,64.32948275597052
86,0.8372093023255811,0.29999999999999993,0.0,0.33333333333333326,64.88588311316856
87,0.8255813953488378,0.29999999999999993,0.0,0.5,66.21267599992456
88,0.8139534883720927,0.29999999999999993,0.0,0.6666666666666666,68.16451421215068
89,0.8023255813953494,0.29999999999999993,0.0,0.8333333333333333,70.52336083368743
90,0.7906976744186043,0.29999999999999993,0.0,1.0,73.03844827381047
91,0.8488372093023244,0.32499999999999996,0.0,0.0,64.97205408163835
92,0.8372093023255811,0.32499999999999996,0.0,0.16666666666666666,64.7498317702356
93,0.8255813953488378,0.32499999999999996,0.0,0.33333333333333326,65.3336246697126
94,0.8139534883720927,0.32499999999999996,0.0,0.5,66.67446724339084
95,0.8023255813953494,0.32499999999999996,0.0,0.6666666666666666,68.62569731596693
96,0.7906976744186043,0.32499999999999996,0.0,0.8333333333333333,70.96927018089487
97,0.779069767441861,0.32499999999999996,0.0,1.0,73.4557335348272
98,0.8372093023255811,0.34999999999999987,0.0,0.0,65.39501283137525
99,0.8255813953488378,0.34999999999999987,0.0,0.16666666666666666,65.21252895930611
100,0.8139534883720927,0.34999999999999987,0.0,0.33333333333333326,65.82352116859118
101,0.8023255813953494,0.34999999999999987,0.0,0.5,67.17662120044517
102,0.7906976744186043,0.34999999999999987,0.0,0.6666666666666666,69.12405837494487
103,0.779069767441861,0.34999999999999987,0.0,0.8333333333333333,71.44812616630271
104,0.7674418604651176,0.34999999999999987,0.0,1.0,73.90111151407228
105,0.8255813953488378,0.3749999999999999,0.0,0.0,65.85792326419524
106,0.8139534883720927,0.3749999999999999,0.0,0.16666666666666666,65.71650903034568
107,0.8023255813953494,0.3749999999999999,0.0,0.33333333333333326,66.35443414547144
108,0.7906976744186043,0.3749999999999999,0.0,0.5,67.71796221855564
109,0.779069767441861,0.3749999999999999,0.0,0.6666666666666666,69.65842396182114
110,0.7674418604651176,0.3749999999999999,0.0,0.8333333333333333,71.95879662942193
111,0.7558139534883725,0.3749999999999999,0.0,1.0,74.37352627626073
112,0.8139534883720927,0.3999999999999999,0.0,0.0,66.35962721885943
113,0.8023255813953494,0.3999999999999999,0.0,0.16666666666666666,66.260504209128
114,0.7906976744186043,0.3999999999999999,0.0,0.33333333333333326,66.92502295226318
115,0.779069767441861,0.3999999999999999,0.0,0.5,68.29712014808035
116,0.7674418604651176,0.3999999999999999,0.0,0.6666666666666666,70.2274403213209
117,0.7558139534883725,0.3999999999999999,0.0,0.8333333333333333,72.49998820654271
118,0.7441860465116275,0.3999999999999999,0.0,1.0,74.87178288539494
119,0.8023255813953494,0.4249999999999998,0.0,0.0,66.8987757833017
120,0.7906976744186043,0.4249999999999998,0.0,0.16666666666666666,66.8430492573022
121,0.779069767441861,0.4249999999999998,0.0,0.33333333333333326,67.53375011197618
122,0.7674418604651176,0.4249999999999998,0.0,0.5,68.9125358510902
123,0.7558139534883725,0.4249999999999998,0.0,0.6666666666666666,70.82957883574498
124,0.7441860465116275,0.4249999999999998,0.0,0.8333333333333333,73.07025156294942
125,0.7325581395348824,0.4249999999999998,0.0,1.0,75.39455223945936
126,0.7906976744186043,0.44999999999999996,0.0,0.0,67.47383518540698
127,0.779069767441861,0.44999999999999996,0.0,0.16666666666666666,67.46248789977754
128,0.7674418604651176,0.44999999999999996,0.0,0.33333333333333326,68.17888807961883
129,0.7558139534883725,0.44999999999999996,0.0,0.5,69.56246806138259
130,0.7441860465116275,0.44999999999999996,0.0,0.6666666666666666,71.46314274264836
131,0.7325581395348824,0.44999999999999996,0.0,0.8333333333333333,73.66798774452835
132,0.720930232558139,0.44999999999999996,0.0,1.0,75.94037687112149
133,0.779069767441861,0.47499999999999987,0.0,0.0,68.08309401135286
134,0.7674418604651176,0.47499999999999987,0.0,0.16666666666666666,68.11698062397554
135,0.7558139534883725,0.47499999999999987,0.0,0.33333333333333326,68.85852736865759
136,0.7441860465116275,0.47499999999999987,0.0,0.5,70.24500155448209
137,0.7325581395348824,0.47499999999999987,0.0,0.6666666666666666,72.12627506423975
138,0.720930232558139,0.47499999999999987,0.0,0.8333333333333333,74.29145561067179
139,0.7093023255813957,0.47499999999999987,0.0,1.0,76.50767767978928
140,0.7674418604651176,0.4999999999999999,0.0,0.0,68.72467170433785
141,0.7558139534883725,0.4999999999999999,0.0,0.16666666666666666,68.80451379986334
142,0.7441860465116275,0.4999999999999999,0.0,0.33333333333333326,69.57058598979972
143,0.7325581395348824,0.4999999999999999,0.0,0.5,70.95805657420148
144,0.720930232558139,0.4999999999999999,0.0,0.6666666666666666,72.81696769684058
145,0.7093023255813957,0.4999999999999999,0.0,0.8333333333333333,74.93878030031505
146,0.6976744186046506,0.4999999999999999,0.0,1.0,77.09476155170906
147,0.7558139534883725,0.5249999999999999,0.0,0.0,69.39652828447645
148,0.7441860465116275,0.5249999999999999,0.0,0.16666666666666666,69.52291005727872
149,0.7325581395348824,0.5249999999999999,0.0,0.33333333333333326,70.31282013655189
150,0.720930232558139,0.5249999999999999,0.0,0.5,71.69939945056284
151,0.7093023255813957,0.5249999999999999,0.0,0.6666666666666666,73.53307159788015
152,0.6976744186046506,0.5249999999999999,0.0,0.8333333333333333,75.60796267327376
153,0.6860465116279073,0.5249999999999999,0.0,1.0,77.69982981647844
154,0.7441860465116275,0.5499999999999999,0.0,0.0,70.09647521913097
155,0.7325581395348824,0.5499999999999999,0.0,0.16666666666666666,70.26983984522036
156,0.720930232558139,0.5499999999999999,0.0,0.33333333333333326,71.08283604028446
157,0.7093023255813957,0.5499999999999999,0.0,0.5,72.4666543326865
158,0.6976744186046506,0.5499999999999999,0.0,0.6666666666666666,74.27230799759903
159,0.6860465116279073,0.5499999999999999,0.0,0.8333333333333333,76.29688965989354
160,0.6744186046511622,0.5499999999999999,0.0,1.0,78.32098748049198
161,0.7325581395348824,0.5749999999999998,0.0,0.0,70.82218736210723
162,0.720930232558139,0.5749999999999998,0.0,0.16666666666666666,71.04283408665232
163,0.7093023255813957,0.5749999999999998,0.0,0.33333333333333326,71.8781029065338
164,0.6976744186046506,0.5749999999999998,0.0,0.5,73.25731594977688
165,0.6860465116279073,0.5749999999999998,0.0,0.6666666666666666,75.03228055300288
166,0.6744186046511622,0.5749999999999998,0.0,0.8333333333333333,77.00334544348274
167,0.6627906976744189,0.5749999999999998,0.0,1.0,78.95625317052104
168,0.720930232558139,0.5999999999999999,0.0,0.0,71.57121587008767
169,0.7093023255813957,0.5999999999999999,0.0,0.16666666666666666,71.83929783208046
170,0.6976744186046506,0.5999999999999999,0.0,0.33333333333333326,72.6959668341267
171,0.6860465116279073,0.5999999999999999,0.0,0.5,74.06876330368809
172,0.6744186046511622,0.5999999999999999,0.0,0.6666666666666666,75.81048835276543
173,0.6627906976744189,0.5999999999999999,0.0,0.8333333333333333,77.72502339217205
174,0.6511627906976756,0.5999999999999999,0.0,1.0,79.60356971394202
175,0.7093023255813957,0.6249999999999998,0.0,0.0,72.3410019955333
176,0.6976744186046506,0.6249999999999998,0.0,0.16666666666666666,72.65652480582514
177,0.6860465116279073,0.6249999999999998,0.0,0.33333333333333326,73.53366560953225
178,0.6744186046511622,0.6249999999999998,0.0,0.5,74.89827418785107
179,0.6627906976744189,0.6249999999999998,0.0,0.6666666666666666,76.60433967382124
180,0.6511627906976756,0.6249999999999998,0.0,0.8333333333333333,78.4595386498235
181,0.6395348837209305,0.6249999999999998,0.0,1.0,80.26081527614005
182,0.6976744186046506,0.6499999999999999,0.0,0.0,73.12889164715483
183,0.6860465116279073,0.6499999999999999,0.0,0.16666666666666666,73.49171273064307
184,0.6744186046511622,0.6499999999999999,0.0,0.33333333333333326,74.3883442607406
185,0.6627906976744189,0.6499999999999999,0.0,0.5,75.74304041968486
186,0.6511627906976756,0.6499999999999999,0.0,0.6666666666666666,77.41116638341221
187,0.6395348837209305,0.6499999999999999,0.0,0.8333333333333333,79.20444128947256
188,0.6279069767441872,0.6499999999999999,0.0,1.0,80.92581497040074
189,0.6860465116279073,0.675,0.0,0.0,73.93215060203039
190,0.6744186046511622,0.675,0.0,0.16666666666666666,74.34197930923848
191,0.6627906976744189,0.675,0.0,0.33333333333333326,75.25707124802634
192,0.6511627906976756,0.675,0.0,0.5,76.6001836670891
193,0.6395348837209305,0.675,0.0,0.6666666666666666,78.22823887442965
194,0.6279069767441872,0.675,0.0,0.8333333333333333,79.9572299276034
195,0.6162790697674421,0.675,0.0,1.0,81.59635285121955
196,0.6744186046511622,0.7,0.0,0.0,74.74798024761002
197,0.6627906976744189,0.7,0.0,0.16666666666666666,75.20437873532573
198,0.6511627906976756,0.7,0.0,0.33333333333333326,76.13685516325906
199,0.6395348837209305,0.7,0.0,0.5,77.46677174429037
200,0.6279069767441872,0.7,0.0,0.6666666666666666,79.05278141709846
201,0.6162790697674421,0.7,0.0,0.8333333333333333,80.71536569338686
202,0.604651162790697,0.7,0.0,1.0,82.27018419845278
203,0.6627906976744189,0.7249999999999996,0.0,0.0,75.57353372725831
204,0.6511627906976756,0.7249999999999996,0.0,0.16666666666666666,76.07591860233264
205,0.6395348837209305,0.7249999999999996,0.0,0.33333333333333326,77.02466180503043
206,0.6279069767441872,0.7249999999999996,0.0,0.5,78.33983524825526
207,0.6162790697674421,0.7249999999999996,0.0,0.6666666666666666,79.88198780642917
208,0.604651162790697,0.7249999999999996,0.0,0.8333333333333333,81.47628644389525
209,0.5930232558139537,0.7249999999999996,0.0,1.0,82.94504799715028
210,0.6511627906976756,0.7499999999999998,0.0,0.0,76.40593235969907
211,0.6395348837209305,0.7499999999999998,0.0,0.16666666666666666,76.95357707460806
212,0.6279069767441872,0.7499999999999998,0.0,0.33333333333333326,77.91743149382904
213,0.6162790697674421,0.7499999999999998,0.0,0.5,79.21638440412677
214,0.604651162790697,0.7499999999999998,0.0,0.6666666666666666,80.71303718245778
215,0.5930232558139537,0.7499999999999998,0.0,0.8333333333333333,82.2374211142875
216,0.5813953488372086,0.7499999999999998,0.0,1.0,83.61867951626937
217,0.6395348837209305,0.7749999999999999,0.0,0.0,77.2422822007663
218,0.6279069767441872,0.7749999999999999,0.0,0.16666666666666666,77.83432018415503
219,0.6162790697674421,0.7749999999999999,0.0,0.33333333333333326,78.81209648983601
220,0.604651162790697,0.7749999999999999,0.0,0.5,80.09342598671593
221,0.5930232558139537,0.7749999999999999,0.0,0.6666666666666666,81.54310989912659
222,0.5813953488372086,0.7749999999999999,0.0,0.8333333333333333,82.9962040910442
223,0.5697674418604652,0.7749999999999999,0.0,1.0,84.28882288879225
224,0.6279069767441872,0.7999999999999998,0.0,0.0,78.07969061525594
225,0.6162790697674421,0.7999999999999998,0.0,0.16666666666666666,78.71511911546355
226,0.604651162790697,0.7999999999999998,0.0,0.33333333333333326,79.70559837565037
227,0.5930232558139537,0.7999999999999998,0.0,0.5,80.96798018499855
228,0.5813953488372086,0.7999999999999998,0.0,0.6666666666666666,82.36940331773647
229,0.5697674418604652,0.7999999999999998,0.0,0.8333333333333333,83.75008949653795
230,0.5581395348837201,0.7999999999999998,0.0,1.0,84.95324359605915
231,0.6162790697674421,0.8249999999999997,0.0,0.0,78.91528272740737
232,0.604651162790697,0.8249999999999997,0.0,0.16666666666666666,79.59296734196273
233,0.5930232558139537,0.8249999999999997,0.0,0.33333333333333326,80.59490526737838
234,0.5813953488372086,0.8249999999999997,0.0,0.5,81.83709727781934
235,0.5697674418604652,0.8249999999999997,0.0,0.6666666666666666,83.18914740221746
236,0.5581395348837201,0.8249999999999997,0.0,0.8333333333333333,84.49656527453648
237,0.5465116279069768,0.8249999999999997,0.0,1.0,85.60974076037591
238,0.604651162790697,0.8499999999999999,0.0,0.0,79.7462176206057
239,0.5930232558139537,0.8499999999999999,0.0,0.16666666666666666,80.46489747993127
240,0.5813953488372086,0.8499999999999999,0.0,0.33333333333333326,81.47702872001295
241,0.5697674418604652,0.8499999999999999,0.0,0.5,82.69787399157042
242,0.5581395348837201,0.8499999999999999,0.0,0.6666666666666666,83.99961999599844
243,0.5465116279069768,0.8499999999999999,0.0,0.8333333333333333,85.2331669686378
244,0.5348837209302335,0.8499999999999999,0.0,1.0,86.25615915214537
245,0.5930232558139537,0.8750000000000002,0.0,0.0,80.56970416025509
246,0.5813953488372086,0.8750000000000002,0.0,0.16666666666666666,81.32799772935884
247,0.5697674418604652,0.8750000000000002,0.0,0.33333333333333326,82.34904019684937
248,0.5581395348837201,0.8750000000000002,0.0,0.5,83.54746941445283
249,0.5465116279069768,0.8750000000000002,0.0,0.6666666666666666,84.79816166396769
250,0.5348837209302335,0.8750000000000002,0.0,0.8333333333333333,85.95749108909268
251,0.5232558139534884,0.8750000000000002,0.0,1.0,86.89040082086878
252,0.5813953488372086,0.8999999999999999,0.0,0.0,81.3830163183745
253,0.5697674418604652,0.8999999999999999,0.0,0.16666666666666666,82.17942777618934
254,0.5581395348837201,0.8999999999999999,0.0,0.33333333333333326,83.20808697778054
255,0.5465116279069768,0.8999999999999999,0.0,0.5,84.38312034698781
256,0.5348837209302335,0.8999999999999999,0.0,0.6666666666666666,85.58218998785863
257,0.5232558139534884,0.8999999999999999,0.0,0.8333333333333333,86.667207967932
258,0.5116279069767451,0.8999999999999999,0.0,1.0,87.51043626333413
259,0.5697674418604652,0.9249999999999996,0.0,0.0,82.18350788425087
260,0.5581395348837201,0.9249999999999996,0.0,0.16666666666666666,83.01643403652866
261,0.5465116279069768,0.9249999999999996,0.0,0.33333333333333326,84.05140738761216
262,0.5348837209302335,0.9249999999999996,0.0,0.5,85.20215597466066
263,0.5232558139534884,0.9249999999999996,0.0,0.6666666666666666,86.34921320929973
264,0.5116279069767451,0.9249999999999996,0.0,0.8333333333333333,87.36007400773077
265,0.5,0.9249999999999996,0.0,1.0,88.11431504709519
266,0.5581395348837201,0.9499999999999997,0.0,0.0,82.96862645237066
267,0.5465116279069768,0.9499999999999997,0.0,0.16666666666666666,83.83636413068459
268,0.5348837209302335,0.9499999999999997,0.0,0.33333333333333326,84.87634523296285
269,0.5232558139534884,0.9499999999999997,0.0,0.5,86.00201175586275
270,0.5116279069767451,0.9499999999999997,0.0,0.6666666666666666,87.09684312166215
271,0.5,0.9499999999999997,0.0,0.8333333333333333,88.03394323563441
272,0.4883720930232567,0.9499999999999997,0.0,1.0,88.70017581289152
273,0.5465116279069768,0.9749999999999999,0.0,0.0,83.73592658674698
274,0.5348837209302335,0.9749999999999999,0.0,0.16666666666666666,84.63668048322853
