,Sn,Bi,In,Ti,Y
0,1.0,0.0,0.0,0.0,79.39109267143401
1,0.9883720930232549,0.0,0.0,0.16666666666666666,79.14906136660214
2,0.9767441860465116,0.0,0.0,0.33333333333333326,79.37695178754959
3,0.9651162790697665,0.0,0.0,0.5,79.98651840641365
4,0.9534883720930232,0.0,0.0,0.6666666666666666,80.79168983152744
5,0.9418604651162799,0.0,0.0,0.8333333333333333,81.59908384354785
6,0.9302325581395348,0.0,0.0,1.0,82.27611874216151
7,0.9883720930232549,0.025000000000000022,0.0,0.0,79.1900366088096
8,0.9767441860465116,0.025000000000000022,0.0,0.16666666666666666,78.93594149827845
9,0.9651162790697665,0.025000000000000022,0.0,0.33333333333333326,79.17510882384282
10,0.9534883720930232,0.025000000000000022,0.0,0.5,79.81509434913809
11,0.9418604651162799,0.025000000000000022,0.0,0.6666666666666666,80.66068242335555
12,0.9302325581395348,0.025000000000000022,0.0,0.8333333333333333,81.50876801657816
13,0.9186046511627914,0.025000000000000022,0.0,1.0,82.21991457601482
14,0.9767441860465116,0.04999999999999999,0.0,0.0,78.99635680518148
15,0.9651162790697665,0.04999999999999999,0.0,0.16666666666666666,78.73062185893079
16,0.9534883720930232,0.04999999999999999,0.0,0.33333333333333326,78.98068701362428
17,0.9418604651162799,0.04999999999999999,0.0,0.5,79.65009847626007
18,0.9302325581395348,0.04999999999999999,0.0,0.6666666666666666,80.53481225880182
19,0.9186046511627914,0.04999999999999999,0.0,0.8333333333333333,81.42228398253775
20,0.9069767441860463,0.04999999999999999,0.0,1.0,82.16639441803261
21,0.9651162790697665,0.07500000000000007,0.0,0.0,78.81211616785531
22,0.9534883720930232,0.07500000000000007,0.0,0.16666666666666666,78.53529718160853
23,0.9418604651162799,0.07500000000000007,0.0,0.33333333333333326,78.79578595926553
24,0.9302325581395348,0.07500000000000007,0.0,0.5,79.4933502252778
25,0.9186046511627914,0.07500000000000007,0.0,0.6666666666666666,80.4155178838881
26,0.9069767441860463,0.07500000000000007,0.0,0.8333333333333333,81.34067546077526
27,0.895348837209303,0.07500000000000007,0.0,1.0,82.11625531719012
28,0.9534883720930232,0.09999999999999998,0.0,0.0,78.63939191260047
